0.8607130,0.010000,-0.0444611601,0.000000,0.000000,B,0.20000
0.7504150,0.020000,0.0461030491,0.010000,1.000000,B,0.20000
0.6946110,0.030000,0.0469159845,0.020000,1.000000,B,0.20000
0.7138310,0.040000,0.0460691119,0.030000,1.000000,B,0.20000
0.6907030,0.050000,0.0444220531,0.040000,1.000000,B,0.20000
0.7365940,0.060000,0.0428185842,0.050000,1.000000,B,0.20000
0.6858470,0.070000,0.0412333071,0.060000,1.000000,B,0.20000
0.7218900,0.080000,0.0396501341,0.070000,1.000000,B,0.20000
0.7199730,0.090000,0.0381114753,0.080000,1.000000,B,0.20000
0.7614400,0.100000,0.0365737370,0.090000,1.000000,B,0.20000
0.8825830,0.110000,0.0350374558,0.100000,1.000000,B,0.20000
0.7538990,0.120000,0.0335093695,0.110000,1.000000,B,0.20000
0.9436320,0.130000,0.0319806546,0.120000,1.000000,B,0.20000
0.8002580,0.140000,0.0304898792,0.130000,1.000000,B,0.20000
0.7143540,0.150000,0.0289935871,0.140000,1.000000,B,0.20000
0.6750500,0.160000,0.0275018028,0.150000,1.000000,B,0.20000
0.6749790,0.170000,0.0260207005,0.160000,1.000000,B,0.20000
0.7160980,0.180000,0.0245343958,0.170000,1.000000,B,0.20000
0.7044520,0.190000,0.0230932278,0.180000,1.000000,B,0.20000
0.6727740,0.200000,0.0216439740,0.190000,1.000000,B,0.20000
0.6760870,0.210000,0.0202033288,0.200000,1.000000,B,0.20000
0.6816830,0.220000,0.0187784348,0.210000,1.000000,B,0.20000
0.6716240,0.230000,0.0173476549,0.220000,1.000000,B,0.20000
0.6840820,0.240000,0.0159678031,0.230000,1.000000,B,0.20000
0.6698330,0.250000,0.0145813107,0.240000,1.000000,B,0.20000
0.6878890,0.260000,0.0132069298,0.250000,1.000000,B,0.20000
0.6690590,0.270000,0.0118565519,0.260000,1.000000,B,0.20000
0.6663770,0.280000,0.0105044371,0.270000,1.000000,B,0.20000
0.6762370,0.290000,0.0092095496,0.280000,1.000000,B,0.20000
0.6769380,0.300000,0.0079169654,0.290000,1.000000,B,0.20000
0.6719420,0.310000,0.0066457928,0.300000,1.000000,B,0.20000
0.8459240,0.320000,0.0054137153,0.310000,1.000000,B,0.20000
0.7558860,0.330000,0.0041904049,0.320000,1.000000,A,0.20000
0.6905280,0.340000,0.0050085641,0.330000,1.000000,A,0.20000
0.6756700,0.350000,0.0058364926,0.340000,1.000000,A,0.20000
0.6699760,0.360000,0.0067120877,0.350000,1.000000,A,0.20000
0.6841420,0.370000,0.0076402722,0.360000,1.000000,A,0.20000
0.6764840,0.380000,0.0086226690,0.370000,1.000000,A,0.20000
0.6840330,0.390000,0.0096944161,0.380000,1.000000,A,0.20000
0.6753910,0.400000,0.0108431334,0.390000,1.000000,A,0.20000
0.6734770,0.410000,0.0121027678,0.400000,1.000000,A,0.20000
0.6864290,0.420000,0.0134893854,0.410000,1.000000,A,0.20000
0.6807150,0.430000,0.0150027759,0.420000,1.000000,A,0.20000
0.7305970,0.440000,0.0167240263,0.430000,1.000000,A,0.20000
0.8053800,0.450000,0.0186265123,0.440000,1.000000,A,0.20000
0.7017880,0.460000,0.0207711134,0.450000,1.000000,A,0.20000
0.7039900,0.470000,0.0232247750,0.460000,1.000000,A,0.20000
0.6761570,0.480000,0.0259185208,0.470000,1.000000,A,0.20000
0.7105610,0.490000,0.0290642676,0.480000,1.000000,A,0.20000
0.7985420,0.500000,0.0325347831,0.490000,1.000000,A,0.20000
0.9351890,0.510000,0.0360992132,0.500000,1.000000,A,0.20000
0.9737190,0.520000,0.0400310753,0.510000,1.000000,A,0.20000
0.8193660,0.530000,0.0436168828,0.520000,1.000000,A,0.20000
0.6896340,0.540000,0.0455973654,0.530000,1.000000,A,0.20000
0.7070270,0.550000,0.0467630461,0.540000,1.000000,A,0.20000
0.6930690,0.560000,0.0465581340,0.550000,1.000000,A,0.20000
0.6883390,0.570000,0.0450362581,0.560000,1.000000,A,0.20000
0.6786690,0.580000,0.0433466590,0.570000,1.000000,A,0.20000
0.6915560,0.590000,0.0418038977,0.580000,1.000000,A,0.20000
0.6852730,0.600000,0.0402346548,0.590000,1.000000,A,0.20000
0.6718040,0.610000,0.0386733491,0.600000,1.000000,A,0.20000
0.7056110,0.620000,0.0371245019,0.610000,1.000000,A,0.20000
0.6893290,0.630000,0.0355838964,0.620000,1.000000,A,0.20000
0.6812570,0.640000,0.0340581453,0.630000,1.000000,A,0.20000
0.6798500,0.650000,0.0325434574,0.640000,1.000000,A,0.20000
0.6767840,0.660000,0.0310328326,0.650000,1.000000,A,0.20000
0.6919720,0.670000,0.0295310974,0.660000,1.000000,A,0.20000
0.7280170,0.680000,0.0280315429,0.670000,1.000000,A,0.20000
0.6825070,0.690000,0.0265540968,0.680000,1.000000,A,0.20000
0.6674280,0.700000,0.0250809279,0.690000,1.000000,A,0.20000
0.6661400,0.710000,0.0236179161,0.700000,1.000000,A,0.20000
0.6905290,0.720000,0.0221655388,0.710000,1.000000,A,0.20000
0.8829150,0.730000,0.0207144975,0.720000,1.000000,A,0.20000
0.7382660,0.740000,0.0192927099,0.730000,1.000000,A,0.20000
0.7116920,0.750000,0.0178735118,0.740000,1.000000,A,0.20000
0.6663990,0.760000,0.0164695531,0.750000,1.000000,A,0.20000
0.6749900,0.770000,0.0150806125,0.760000,1.000000,A,0.20000
0.6672040,0.780000,0.0136943710,0.770000,1.000000,A,0.20000
0.6657530,0.790000,0.0123437940,0.780000,1.000000,A,0.20000
