0.7199700,0.010000,-0.0444611601,0.000000,0.000000,B,0.23000
0.6955050,0.020000,0.0446835149,0.001108,0.110777,B,0.23000
0.6972510,0.030000,0.0462476850,0.011152,1.004447,B,0.23000
0.6937530,0.040000,0.0460016083,0.030446,1.929401,B,0.23000
0.6821790,0.050000,0.0413994184,0.058941,2.849433,B,0.23000
0.6963540,0.060000,0.0356799594,0.095715,3.677421,B,0.23000
0.6845940,0.070000,0.0290497058,0.139625,4.391021,B,0.23000
0.6667530,0.080000,0.0217389476,0.189345,4.972015,B,0.23000
0.6916140,0.090000,0.0141020395,0.243413,5.406794,A,0.23000
0.6648060,0.100000,0.0027267080,0.300301,5.688834,A,0.23000
0.6764420,0.110000,0.0074253775,0.357735,5.743369,A,0.23000
0.6779010,0.120000,0.0144784519,0.416654,5.891876,A,0.23000
0.6656600,0.130000,0.0285578084,0.478468,6.181445,A,0.23000
0.6877980,0.140000,0.0468927271,0.545994,6.752601,A,0.23000
0.7246400,0.150000,0.0351457862,0.622899,7.690456,A,0.23000
0.6711680,0.160000,0.0226226953,0.706833,8.393372,A,0.23000
0.6653390,0.170000,0.0102911268,0.795291,8.845825,C,0.23000
0.6750310,0.180000,0.0078546095,0.885807,9.051648,C,0.23000
0.6826250,0.190000,0.0218053825,0.977895,9.208740,C,0.23000
0.7023240,0.200000,0.0464605382,1.074343,9.644848,C,0.23000
0.7187260,0.210000,0.0300492860,1.180084,10.574059,C,0.23000
0.6834290,0.220000,0.0139242942,1.291834,11.175044,B,0.23000
0.6788410,0.230000,0.0075611763,1.406370,11.453530,B,0.23000
0.7097540,0.240000,0.0275104649,1.522417,11.604754,B,0.23000
0.7929870,0.250000,0.0391725712,1.643967,12.154963,B,0.23000
0.7647690,0.260000,0.0198403708,1.773351,12.938414,A,0.23000
0.8169240,0.270000,0.0054936735,1.906703,13.335222,A,0.23000
0.7099540,0.280000,0.0260245208,2.041154,13.445095,A,0.23000
0.6861710,0.290000,0.0371224164,2.180810,13.965586,A,0.23000
0.6607620,0.300000,0.0154814189,2.327890,14.708034,C,0.23000
0.6803250,0.310000,0.0101103331,2.478067,15.017662,C,0.23000
0.7201070,0.320000,0.0463773019,2.630266,15.219869,C,0.23000
0.7667760,0.330000,0.0239976078,2.791740,16.147415,B,0.23000
0.6879360,0.340000,0.0058377603,2.958013,16.627367,B,0.23000
0.7102060,0.350000,0.0390097166,3.125455,16.744123,B,0.23000
0.7544090,0.360000,0.0261521895,3.300698,17.524317,A,0.23000
0.8387780,0.370000,0.0058010041,3.481171,18.047361,A,0.23000
0.7991170,0.380000,0.0439232806,3.662805,18.163381,A,0.23000
0.8074540,0.390000,0.0219306982,3.853224,19.041846,C,0.23000
0.6845060,0.400000,0.0100153792,4.048028,19.480460,C,0.23000
0.7679020,0.410000,0.0418535431,4.244836,19.680768,C,0.23000
0.7932580,0.420000,0.0116898172,4.450014,20.517839,B,0.23000
0.7585430,0.430000,0.0255543488,4.657531,20.751635,B,0.23000
0.8177210,0.440000,0.0263493429,4.870158,21.262722,A,0.23000
0.7207950,0.450000,0.0092216630,5.088055,21.789709,A,0.23000
0.7019450,0.460000,0.0393813375,5.307796,21.974142,C,0.23000
0.6780240,0.470000,0.0026634168,5.535414,22.761769,C,0.23000
0.7334470,0.480000,0.0452065905,5.763564,22.815037,C,0.23000
0.7334460,0.490000,0.0144151207,6.000756,23.719169,B,0.23000
0.7523530,0.500000,0.0294817971,6.240831,24.007471,B,0.23000
0.7111700,0.510000,0.0196914068,6.486802,24.597107,A,0.23000
0.8207780,0.520000,0.0216040071,6.736711,24.990936,A,0.23000
0.7237400,0.530000,0.0224889838,6.990941,25.423016,C,0.23000
0.7032240,0.540000,0.0192160448,7.249669,25.872795,C,0.23000
0.7264880,0.550000,0.0228170461,7.512241,26.257116,B,0.23000
0.8091650,0.560000,0.0205394273,7.779375,26.713457,B,0.23000
0.6928010,0.570000,0.0206794788,8.050618,27.124246,A,0.23000
0.7468180,0.580000,0.0265206356,8.325996,27.537835,A,0.23000
0.7409940,0.590000,0.0160973605,8.606678,28.068248,C,0.23000
0.7493740,0.600000,0.0412249079,8.890580,28.390195,C,0.23000
0.6979740,0.610000,0.0090027225,9.182727,29.214693,B,0.23000
0.8003080,0.620000,0.0425214548,9.476675,29.394748,A,0.23000
0.7589070,0.630000,0.0071098097,9.779127,30.245177,A,0.23000
0.7695800,0.640000,0.0297954897,10.083000,30.387373,C,0.23000
0.7174460,0.650000,0.0195396455,10.392833,30.983283,C,0.23000
0.6865050,0.660000,0.0153232488,10.706574,31.374076,B,0.23000
0.7173950,0.670000,0.0463802009,11.023379,31.680541,A,0.23000
0.7488090,0.680000,0.0070673108,11.349461,32.608145,A,0.23000
0.6806710,0.690000,0.0263490447,11.676956,32.749491,C,0.23000
0.7028820,0.700000,0.0327397845,12.009720,33.276472,B,0.23000
0.6865070,0.710000,0.0031676881,12.349033,33.931268,B,0.23000
0.7308530,0.720000,0.0316004561,12.688979,33.994621,A,0.23000
0.7393100,0.730000,0.0255917566,13.035246,34.626631,C,0.23000
0.7646730,0.740000,0.0024603809,13.386630,35.138466,C,0.23000
0.8319500,0.750000,0.0312468431,13.738507,35.187673,B,0.23000
0.7665090,0.760000,0.0301034228,14.096633,35.812610,A,0.23000
0.6866940,0.770000,0.0044953563,14.460780,36.414679,A,0.23000
0.6742880,0.780000,0.0252798727,14.825826,36.504586,C,0.23000
0.6904580,0.790000,0.0462956927,15.195928,37.010183,B,0.23000
