0.7845580,0.010000,-0.0444611601,0.000000,0.000000,C,0.17200
0.7502490,0.020000,0.0020014549,0.010000,1.000000,C,0.17200
0.7063500,0.030000,0.0040418893,0.020000,1.000000,C,0.17200
0.7010700,0.040000,0.0050794602,0.030000,1.000000,C,0.17200
0.6928380,0.050000,0.0056574120,0.040000,1.000000,C,0.17200
0.6996640,0.060000,0.0061167271,0.050000,1.000000,C,0.17200
0.7248010,0.070000,0.0062958037,0.060000,1.000000,C,0.17200
0.6892810,0.080000,0.0063350963,0.070000,1.000000,C,0.17200
0.6950240,0.090000,0.0061970825,0.080000,1.000000,C,0.17200
0.7438930,0.100000,0.0058631032,0.090000,1.000000,C,0.17200
0.6989720,0.110000,0.0054205325,0.100000,1.000000,C,0.17200
0.6854360,0.120000,0.0048273115,0.110000,1.000000,C,0.17200
0.6961550,0.130000,0.0041487285,0.120000,1.000000,C,0.17200
0.7240690,0.140000,0.0033916218,0.130000,1.000000,C,0.17200
0.7373780,0.150000,0.0025292031,0.140000,1.000000,C,0.17200
0.6947360,0.160000,0.0016161675,0.150000,1.000000,C,0.17200
0.7343520,0.170000,0.0006228294,0.160000,1.000000,C,0.17200
0.7113650,0.180000,-0.0004138527,0.170000,1.000000,C,0.17200
0.7394580,0.190000,-0.0014816246,0.180000,1.000000,C,0.17200
0.6723540,0.200000,-0.0026158333,0.190000,1.000000,C,0.17200
0.6724750,0.210000,-0.0037715494,0.200000,1.000000,C,0.17200
0.6823160,0.220000,-0.0049775239,0.210000,1.000000,C,0.17200
0.6783390,0.230000,-0.0062072984,0.220000,1.000000,C,0.17200
0.6857810,0.240000,-0.0074475739,0.230000,1.000000,C,0.17200
0.6740160,0.250000,-0.0087394897,0.240000,1.000000,C,0.17200
0.6855130,0.260000,-0.0100403229,0.250000,1.000000,C,0.17200
0.6736250,0.270000,-0.0113757117,0.260000,1.000000,C,0.17200
0.6646840,0.280000,-0.0127257558,0.270000,1.000000,C,0.17200
0.6757850,0.290000,-0.0140756859,0.280000,1.000000,C,0.17200
0.6576110,0.300000,-0.0154649908,0.290000,1.000000,C,0.17200
0.6708700,0.310000,-0.0168559434,0.300000,1.000000,C,0.17200
0.6940050,0.320000,-0.0182704434,0.310000,1.000000,C,0.17200
0.6768020,0.330000,-0.0196940211,0.320000,1.000000,C,0.17200
0.6767190,0.340000,-0.0211148419,0.330000,1.000000,C,0.17200
0.6751630,0.350000,-0.0225679562,0.340000,1.000000,C,0.17200
0.6728310,0.360000,-0.0240229851,0.350000,1.000000,C,0.17200
0.6774810,0.370000,-0.0254934322,0.360000,1.000000,C,0.17200
0.6911240,0.380000,-0.0269702128,0.370000,1.000000,C,0.17200
0.6783050,0.390000,-0.0284467436,0.380000,1.000000,C,0.17200
0.6778200,0.400000,-0.0299469272,0.390000,1.000000,C,0.17200
0.6729310,0.410000,-0.0314525405,0.400000,1.000000,C,0.17200
0.6859550,0.420000,-0.0329673676,0.410000,1.000000,C,0.17200
0.6808690,0.430000,-0.0344869282,0.420000,1.000000,C,0.17200
0.7026230,0.440000,-0.0360121300,0.430000,1.000000,C,0.17200
0.6974590,0.450000,-0.0375517357,0.440000,1.000000,C,0.17200
0.6798580,0.460000,-0.0391066283,0.450000,1.000000,C,0.17200
0.6842050,0.470000,-0.0406726642,0.460000,1.000000,C,0.17200
0.6720710,0.480000,-0.0422506617,0.470000,1.000000,C,0.17200
0.6803150,0.490000,-0.0438009174,0.480000,1.000000,C,0.17200
0.6939590,0.500000,-0.0455004908,0.490000,1.000000,C,0.17200
0.6698890,0.510000,-0.0468219454,0.500000,1.000000,C,0.17200
0.6811540,0.520000,-0.0465206798,0.510000,1.000000,C,0.17200
0.6801440,0.530000,-0.0451402545,0.520000,1.000000,C,0.17200
0.6809920,0.540000,-0.0427497208,0.530000,1.000000,C,0.17200
0.6875490,0.550000,-0.0389042925,0.540000,1.000000,C,0.17200
0.6754920,0.560000,-0.0350606983,0.550000,1.000000,C,0.17200
0.6909710,0.570000,-0.0315473829,0.560000,1.000000,C,0.17200
0.6808860,0.580000,-0.0281430584,0.570000,1.000000,C,0.17200
0.6806290,0.590000,-0.0251379340,0.580000,1.000000,C,0.17200
0.7879130,0.600000,-0.0225079179,0.590000,1.000000,C,0.17200
0.6781280,0.610000,-0.0201336891,0.600000,1.000000,C,0.17200
0.6828810,0.620000,-0.0180763580,0.610000,1.000000,C,0.17200
0.6930370,0.630000,-0.0162243974,0.620000,1.000000,C,0.17200
0.6789820,0.640000,-0.0145610316,0.630000,1.000000,C,0.17200
0.6806670,0.650000,-0.0130877110,0.640000,1.000000,C,0.17200
0.6783450,0.660000,-0.0117350891,0.650000,1.000000,C,0.17200
0.6887250,0.670000,-0.0105130202,0.660000,1.000000,C,0.17200
0.6890690,0.680000,-0.0093869954,0.670000,1.000000,C,0.17200
0.6901920,0.690000,-0.0083393526,0.680000,1.000000,C,0.17200
0.7607120,0.700000,-0.0073745099,0.690000,1.000000,C,0.17200
0.7250550,0.710000,-0.0064603073,0.700000,1.000000,C,0.17200
0.6783860,0.720000,-0.0056009235,0.710000,1.000000,C,0.17200
0.6772930,0.730000,-0.0047816846,0.720000,1.000000,C,0.17200
0.6696800,0.740000,-0.0039924520,0.730000,1.000000,C,0.17200
0.6992910,0.750000,-0.0032375271,0.740000,1.000000,C,0.17200
0.6724040,0.760000,-0.0024981722,0.750000,1.000000,C,0.17200
0.6736770,0.770000,-0.0017798165,0.760000,1.000000,C,0.17200
0.6683540,0.780000,-0.0010746758,0.770000,1.000000,C,0.17200
