0.0428480,0.010000,-0.0277984609,0.000000,0.000000,B,0.20000
0.0416660,0.020000,0.0282901264,0.004440,0.444031,B,0.20000
0.0432920,0.030000,0.0292438191,0.014539,1.009833,B,0.20000
0.0440900,0.040000,0.0310748529,0.030486,1.594710,B,0.20000
0.0368270,0.050000,0.0360555223,0.052648,2.216207,B,0.20000
0.0440260,0.060000,0.0490876269,0.082021,2.937317,B,0.20000
0.0425530,0.070000,0.0405537341,0.121212,3.919070,B,0.20000
0.0426640,0.080000,0.0359465113,0.168513,4.730144,B,0.20000
0.0397060,0.090000,0.0220270487,0.223004,5.449075,B,0.20000
0.0391650,0.100000,0.0083146495,0.281900,5.889616,A,0.20000
0.0422270,0.110000,0.0044355226,0.342459,6.055909,A,0.20000
0.0475700,0.120000,0.0094934527,0.403905,6.144619,A,0.20000
0.0468690,0.130000,0.0168950705,0.467250,6.334488,A,0.20000
0.0405850,0.140000,0.0288707773,0.533974,6.672390,A,0.20000
0.0428500,0.150000,0.0493574055,0.606472,7.249805,A,0.20000
0.0436810,0.160000,0.0360827590,0.688842,8.236953,A,0.20000
0.0440770,0.170000,0.0151286061,0.778428,8.958608,C,0.20000
0.0399160,0.180000,0.0047797793,0.871040,9.261180,C,0.20000
0.0382240,0.190000,0.0131313645,0.964607,9.356776,C,0.20000
0.0366050,0.200000,0.0291870741,1.060801,9.619403,C,0.20000
0.0515330,0.210000,0.0421937245,1.162833,10.203145,C,0.20000
0.0460290,0.220000,0.0213374345,1.273303,11.047019,B,0.20000
0.0525100,0.230000,0.0043312741,1.388041,11.473768,B,0.20000
0.0401000,0.240000,0.0152452350,1.503645,11.560394,B,0.20000
0.0461650,0.250000,0.0356862871,1.622298,11.865298,B,0.20000
0.0453030,0.260000,0.0352518945,1.748088,12.579024,B,0.20000
0.0398630,0.270000,0.0025375372,1.880928,13.284062,A,0.20000
0.0386670,0.280000,0.0134296550,2.014277,13.334813,A,0.20000
0.0477110,0.290000,0.0372089566,2.150311,13.603406,A,0.20000
0.0431890,0.300000,0.0289955096,2.293786,14.347585,C,0.20000
0.0475280,0.310000,0.0048646034,2.443061,14.927495,C,0.20000
0.0414750,0.320000,0.0230635339,2.593309,15.024787,C,0.20000
0.0539870,0.330000,0.0386593224,2.748170,15.486058,C,0.20000
0.0459060,0.340000,0.0058388180,2.910762,16.259244,B,0.20000
0.0412240,0.350000,0.0152571836,3.074523,16.376021,B,0.20000
0.0451780,0.360000,0.0481610200,3.241334,16.681164,B,0.20000
0.0441650,0.370000,0.0097776167,3.417778,17.644385,A,0.20000
0.0411510,0.380000,0.0149721649,3.596177,17.839937,A,0.20000
0.0426340,0.390000,0.0433352682,3.777571,18.139380,A,0.20000
0.0441030,0.400000,0.0039978483,3.967632,19.006086,C,0.20000
0.0470980,0.410000,0.0217607987,4.158492,19.086043,C,0.20000
0.0422390,0.420000,0.0360641211,4.353705,19.521259,B,0.20000
0.0414220,0.430000,0.0062850758,4.556130,20.242541,B,0.20000
0.0434140,0.440000,0.0344993851,4.759813,20.368243,B,0.20000
0.0392390,0.450000,0.0143683155,4.970395,21.058230,A,0.20000
0.0418960,0.460000,0.0175650607,5.183851,21.345597,A,0.20000
0.0499130,0.470000,0.0360929682,5.400820,21.696898,C,0.20000
0.0426520,0.480000,0.0080915103,5.625008,22.418757,C,0.20000
0.0408080,0.490000,0.0502093955,5.850814,22.580587,B,0.20000
0.0462020,0.500000,0.0035532906,6.086661,23.584775,B,0.20000
0.0424730,0.510000,0.0327528717,6.323220,23.655841,B,0.20000
0.0448230,0.520000,0.0080067879,6.566329,24.310898,A,0.20000
0.0402720,0.530000,0.0282797952,6.811039,24.471034,A,0.20000
0.0465760,0.540000,0.0151770694,7.061405,25.036630,C,0.20000
0.0429470,0.550000,0.0251704281,7.314807,25.340172,C,0.20000
0.0477980,0.560000,0.0178278588,7.573243,25.843580,B,0.20000
0.0496190,0.570000,0.0244317625,7.835244,26.200137,B,0.20000
0.0514450,0.580000,0.0166623185,8.102132,26.688772,A,0.20000
0.0416300,0.590000,0.0270667754,8.372352,27.022019,A,0.20000
0.0476250,0.600000,0.0113252667,8.647986,27.563354,C,0.20000
0.0495390,0.610000,0.0303299304,8.925884,27.789860,C,0.20000
0.0479750,0.620000,0.0028026228,9.209849,28.396458,B,0.20000
0.0382480,0.630000,0.0434090791,9.494374,28.452511,A,0.20000
0.0462120,0.640000,0.0059301541,9.787581,29.320692,A,0.20000
